

     TLevel     Time          dt      Iter    ItCum
    371  0.26888889E+03  0.28889E+02    3      1409
    372  0.30740741E+03  0.38519E+02    3      1412
    373  0.35555556E+03  0.48148E+02    3      1415
    374  0.42777778E+03  0.72222E+02    3      1418
    375  0.50000000E+03  0.72222E+02    3      1421
    376  0.57333334E+03  0.73333E+02    3      1424
    377  0.72000001E+03  0.14667E+03    4      1428
    378  0.82285715E+03  0.10286E+03    3      1431
    379  0.94628572E+03  0.12343E+03    3      1434
    380  0.11108571E+04  0.16457E+03    3      1437
    381  0.14400000E+04  0.32914E+03    3      1440
    382  0.18000000E+04  0.36000E+03    2      1442
    383  0.21600000E+04  0.36000E+03    2      1444
    384  0.25200000E+04  0.36000E+03    2      1446
    385  0.28800000E+04  0.36000E+03    2      1448
end
