

     TLevel     Time          dt      Iter    ItCum
    344  0.66876270E+02  0.91733E+00    3      1307
    345  0.68068802E+02  0.11925E+01    4      1311
    346  0.69261334E+02  0.11925E+01    3      1314
    347  0.70811626E+02  0.15503E+01    4      1318
    348  0.72361918E+02  0.15503E+01    3      1321
    349  0.74377297E+02  0.20154E+01    4      1325
    350  0.76392676E+02  0.20154E+01    3      1328
    351  0.79012669E+02  0.26200E+01    4      1332
    352  0.81632662E+02  0.26200E+01    3      1335
    353  0.85038652E+02  0.34060E+01    3      1338
    354  0.89408821E+02  0.43702E+01    4      1342
    355  0.93778989E+02  0.43702E+01    3      1345
    356  0.99023191E+02  0.52442E+01    4      1349
    357  0.10426739E+03  0.52442E+01    4      1353
    358  0.10951160E+03  0.52442E+01    4      1357
    359  0.11475580E+03  0.52442E+01    4      1361
    360  0.12000000E+03  0.52442E+01    4      1365
    361  0.12600000E+03  0.60000E+01    4      1369
    362  0.13200000E+03  0.60000E+01    3      1372
    363  0.14000000E+03  0.80000E+01    3      1375
    364  0.15000000E+03  0.10000E+02    3      1378
    365  0.16500000E+03  0.15000E+02    4      1382
    366  0.18000000E+03  0.15000E+02    3      1385
    367  0.19500000E+03  0.15000E+02    3      1388
    368  0.21750000E+03  0.22500E+02    3      1391
    369  0.24000000E+03  0.22500E+02    3      1394
    370  0.26888889E+03  0.28889E+02    3      1397
    371  0.30740741E+03  0.38519E+02    3      1400
    372  0.35555556E+03  0.48148E+02    3      1403
    373  0.42777778E+03  0.72222E+02    3      1406
    374  0.50000000E+03  0.72222E+02    3      1409
    375  0.57333334E+03  0.73333E+02    2      1411
    376  0.72000001E+03  0.14667E+03    3      1414
    377  0.86400001E+03  0.14400E+03    2      1416
    378  0.10560000E+04  0.19200E+03    3      1419
    379  0.12480000E+04  0.19200E+03    2      1421
    380  0.14400000E+04  0.19200E+03    2      1423
    381  0.18000000E+04  0.36000E+03    2      1425
    382  0.21600000E+04  0.36000E+03    2      1427
    383  0.25200000E+04  0.36000E+03    2      1429
    384  0.28800000E+04  0.36000E+03    2      1431
end
