 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

        27.5433      -20.5        0.0       -5.6        0.0        0.0        0.0      -56.4        0.0        0.0        0.0
        27.7889      -20.4        0.0       -5.6        0.0        0.0        0.0      -56.5        0.0        0.0        0.0
        28.0346      -20.3        0.0       -5.6        0.0        0.0        0.0      -56.7        0.0        0.0        0.0
        28.2803      -20.2        0.0       -5.6        0.0        0.0        0.0      -56.8        0.0        0.0        0.0
        28.5260      -20.1        0.0       -5.6        0.0        0.0        0.0      -57.0        0.0        0.0        0.0
        28.7716      -20.0        0.0       -5.6        0.0        0.0        0.0      -57.1        0.0        0.0        0.0
        29.0173      -19.9        0.0       -5.5        0.0        0.0        0.0      -57.3        0.0        0.0        0.0
        29.2630      -19.8        0.0       -5.5        0.0        0.0        0.0      -57.4        0.0        0.0        0.0
        29.5087      -19.7        0.0       -5.5        0.0        0.0        0.0      -57.6        0.0        0.0        0.0
        29.7543      -19.6        0.0       -5.5        0.0        0.0        0.0      -57.7        0.0        0.0        0.0
        30.0000      -19.4        0.0       -5.5        0.0        0.0        0.0      -57.8        0.0        0.0        0.0
        30.2471      -19.3        0.0       -5.5        0.0        0.0        0.0      -58.0        0.0        0.0        0.0
        30.4941      -19.2        0.0       -5.5        0.0        0.0        0.0      -58.1        0.0        0.0        0.0
        30.7412      -19.1        0.0       -5.5        0.0        0.0        0.0      -58.3        0.0        0.0        0.0
        30.9883      -19.0        0.0       -5.5        0.0        0.0        0.0      -58.4        0.0        0.0        0.0
        31.2353      -18.9        0.0       -5.5        0.0        0.0        0.0      -58.6        0.0        0.0        0.0
        31.4824      -18.7        0.0       -5.5        0.0        0.0        0.0      -58.7        0.0        0.0        0.0
        31.7295      -18.6        0.0       -5.5        0.0        0.0        0.0      -58.9        0.0        0.0        0.0
        31.9765      -18.5        0.0       -5.4        0.0        0.0        0.0      -59.0        0.0        0.0        0.0
        32.2236      -18.4        0.0       -5.4        0.0        0.0        0.0      -59.1        0.0        0.0        0.0
        32.4706      -18.3        0.0       -5.4        0.0        0.0        0.0      -59.3        0.0        0.0        0.0
        32.7177      -18.2        0.0       -5.4        0.0        0.0        0.0      -59.4        0.0        0.0        0.0
        32.9648      -18.0        0.0       -5.4        0.0        0.0        0.0      -59.6        0.0        0.0        0.0
        33.2860      -17.9        0.0       -5.4        0.0        0.0        0.0      -59.8        0.0        0.0        0.0
        33.6071      -17.7        0.0       -5.4        0.0        0.0        0.0      -60.0        0.0        0.0        0.0
        33.9283      -17.6        0.0       -5.4        0.0        0.0        0.0      -60.1        0.0        0.0        0.0
        34.2495      -17.4        0.0       -5.4        0.0        0.0        0.0      -60.3        0.0        0.0        0.0
        34.5707      -17.3        0.0       -5.4        0.0        0.0        0.0      -60.5        0.0        0.0        0.0
