

     TLevel     Time          dt      Iter    ItCum
    340  0.60118100E+02  0.27562E-01    3      1313
    341  0.60153930E+02  0.35830E-01    3      1316
    342  0.60200510E+02  0.46579E-01    3      1319
    343  0.60261063E+02  0.60553E-01    2      1321
    344  0.60339781E+02  0.78719E-01    3      1324
    345  0.60442116E+02  0.10233E+00    3      1327
    346  0.60575150E+02  0.13303E+00    3      1330
    347  0.60748095E+02  0.17295E+00    3      1333
    348  0.60972924E+02  0.22483E+00    3      1336
    349  0.61265201E+02  0.29228E+00    3      1339
    350  0.61645161E+02  0.37996E+00    3      1342
    351  0.62139110E+02  0.49395E+00    4      1346
    352  0.62633058E+02  0.49395E+00    4      1350
    353  0.63127007E+02  0.49395E+00    4      1354
    354  0.63620955E+02  0.49395E+00    3      1357
    355  0.64263088E+02  0.64213E+00    4      1361
    356  0.64905221E+02  0.64213E+00    4      1365
    357  0.65547354E+02  0.64213E+00    3      1368
    358  0.66382126E+02  0.83477E+00    4      1372
    359  0.67216899E+02  0.83477E+00    3      1375
    360  0.68302103E+02  0.10852E+01    4      1379
    361  0.69387308E+02  0.10852E+01    4      1383
    362  0.70472512E+02  0.10852E+01    4      1387
    363  0.71557717E+02  0.10852E+01    3      1390
    364  0.72968483E+02  0.14108E+01    4      1394
    365  0.74379248E+02  0.14108E+01    3      1397
    366  0.76213244E+02  0.18340E+01    4      1401
    367  0.78047239E+02  0.18340E+01    4      1405
    368  0.79881235E+02  0.18340E+01    3      1408
    369  0.82265429E+02  0.23842E+01    4      1412
    370  0.84649623E+02  0.23842E+01    4      1416
    371  0.87033816E+02  0.23842E+01    3      1419
    372  0.90133268E+02  0.30995E+01    4      1423
    373  0.93119942E+02  0.29867E+01    3      1426
    374  0.96959950E+02  0.38400E+01    4      1430
    375  0.10079996E+03  0.38400E+01    4      1434
    376  0.10463997E+03  0.38400E+01    3      1437
    377  0.10975998E+03  0.51200E+01    4      1441
    378  0.11487999E+03  0.51200E+01    4      1445
    379  0.12000000E+03  0.51200E+01    4      1449
    380  0.12523807E+03  0.52381E+01    4      1453
    381  0.13071427E+03  0.54762E+01    4      1457
    382  0.13619046E+03  0.54762E+01    4      1461
    383  0.14166665E+03  0.54762E+01    3      1464
    384  0.14805554E+03  0.63889E+01    3      1467
    385  0.15604166E+03  0.79861E+01    3      1470
    386  0.16802083E+03  0.11979E+02    4      1474
    387  0.18000000E+03  0.11979E+02    3      1477
    388  0.19500000E+03  0.15000E+02    3      1480
    389  0.21750000E+03  0.22500E+02    4      1484
    390  0.24000000E+03  0.22500E+02    3      1487
    391  0.26600000E+03  0.26000E+02    3      1490
    392  0.29942857E+03  0.33429E+02    3      1493
    393  0.33954285E+03  0.40114E+02    3      1496
    394  0.39302857E+03  0.53486E+02    3      1499
    395  0.50000000E+03  0.10697E+03    4      1503
    396  0.57333333E+03  0.73333E+02    3      1506
    397  0.64666667E+03  0.73333E+02    3      1509
    398  0.72000000E+03  0.73333E+02    3      1512
    399  0.84000000E+03  0.12000E+03    4      1516
    400  0.96000000E+03  0.12000E+03    3      1519
    401  0.11200000E+04  0.16000E+03    3      1522
    402  0.12800000E+04  0.16000E+03    3      1525
    403  0.14400000E+04  0.16000E+03    3      1528
    404  0.16800000E+04  0.24000E+03    3      1531
    405  0.21600000E+04  0.48000E+03    3      1534
    406  0.25200000E+04  0.36000E+03    3      1537
    407  0.28800000E+04  0.36000E+03    2      1539
end
